article_id,article_name,total_demand,demand_satisfied_from_stock,achieved_fill_rate,target_fill_rate,slow_mover,holding_cost
2082,Waste bins,5133,5133,1.0,0.9999694824217751,false,1643.5090136986298
2085,"Cloths, mops, sponges and brush",13906,13906,1.0,0.9995117187499001,false,4613.4501479452065
2086,Cutlery,2392,2392,1.0,0.874999999999925,false,383.2321643835616
2087,Cleaning products,11109,11109,1.0,0.9999847412108376,false,1962.9955287671232
2088,Cleaning products,3531,3531,1.0,0.9980468749999003,false,999.1451397260274
2092,Cleaning products,2657,2657,1.0,0.9687499999999063,false,103.26950684931508
2093,Cleaning products,4446,4446,1.0,0.9960937499999007,false,1702.3393479452056
2094,Wash treatment and accessories,22885,22885,1.0,0.5,false,51693.29711232877
2097,Shoe maintenance,6599,6599,1.0,0.874999999999925,false,37110.82536986302
2101,Coffee makers and kettles,13360,13360,1.0,0.9997558593749001,false,28632.70848219178
2102,Electric personal care,44172,44172,1.0,0.9999961853026345,false,104928.02191780822
2103,Coffee makers and kettles,1880,1880,1.0,0.74999999999995,true,638.8532383561644
2109,Pan sets,3333,3333,1.0,0.874999999999925,false,8148.819846575344
2114,Construction,382,382,1.0,0.5,false,1316.4673315068494
2135,Watering cans,6662,6662,1.0,0.874999999999925,false,1017.8789917808219
2153,Teletoys,446,446,1.0,0.5,false,11202.890191780822
2159,Phones,35,24,0.6857142857142857,0.9999999403952553,true,8.831342465753426
2161,Boys toys,830,830,1.0,0.74999999999995,false,220.25810410958903
2163,Boys toys,1938,1938,1.0,0.9687499999999063,true,451.4279671232876
2164,Foods,794,794,1.0,0.74999999999995,false,143.53657534246577
2165,Games,404,404,1.0,0.9843749999999032,false,3796.279243835617
2167,Games,1476,1476,1.0,0.74999999999995,true,2691.891490410959
2170,"Glasses (drink, beer, wine etc)",895,895,1.0,0.874999999999925,false,590.7703123287672
2179,Window and squeegees,7822,7822,1.0,0.874999999999925,false,98961.04701369863
2182,Cleaning products,49145,49145,1.0,0.9960937499999007,false,8941.52653150685
2183,"Cloths, mops, sponges and brush",8299,8299,1.0,0.9687499999999063,false,1183.9898520547947
2185,Special pans,23039,23039,1.0,0.5,false,322533.6031726027
2188,Cutlery,4779,4779,1.0,0.9374999999999125,false,2773.716975342466
2189,Toilet accessories,12701,12701,1.0,0.9999923706053688,false,7550.566268493151
2190,Window and squeegees,56073,56073,1.0,0.9687499999999063,false,5419.5328
2192,Clothes hangers,51913,51913,1.0,0.5,false,1431020.1075287673
2194,Wash treatment and accessories,24294,24294,1.0,0.5,false,509453.22200547945
2195,Table textiles,885,885,1.0,0.9374999999999125,false,1440.9386301369861
2196,Table textiles,3060,3060,1.0,0.874999999999925,false,1076.0579506849315
2200,Bath textiles and bath mats,14253,14253,1.0,0.5,false,12831.638745205479
2202,Bed textile,2926,2926,1.0,0.5,false,65312.35727123288
2212,Thermos jugs,1159,1159,1.0,0.9843749999999032,false,1530.8960000000002
2218,Tableware,1039,1039,1.0,0.9687499999999063,false,361.9599123287671
2219,Thermos jugs,1998,1998,1.0,0.74999999999995,false,3388.866608219178
2221,Planks,2424,2424,1.0,0.5,false,2849.7829260273975
2223,Cutlery,1504,1504,1.0,0.9921874999999016,false,743.2329369863014
2224,Personal care,121,121,1.0,0.5,false,30527.98134246575
2225,Personal care,167,167,1.0,0.74999999999995,false,19.310684931506852
2228,Tableware,7343,7343,1.0,0.5,false,142927.80944657535
2232,"Cloths, mops, sponges and brush",380,380,1.0,0.5,false,1025.7660493150686
2246,Baby / Toddler,479,479,1.0,0.5,false,1990.3108876712326
2256,Baby / Toddler,1235,1235,1.0,0.9843749999999032,true,1153.9045643835618
2264,Personal care,6516,6516,1.0,0.9374999999999125,false,1104.7219726027397
2265,Drink & food To Go,13824,13824,1.0,0.9999923706053688,false,3234.7224657534243
2269,Baskets,4362,4362,1.0,0.74999999999995,false,3047.3088438356162
2270,Euro articles,1960,1960,1.0,0.5,false,4777.516438356164
2271,"Cloths, mops, sponges and brush",69775,64837,0.9292296667860982,0.9999999403952553,false,15985.340350684932
2273,Tea and coffee,3785,3785,1.0,0.9374999999999125,true,1524.0598027397264
2282,"Cloths, mops, sponges and brush",1592,1592,1.0,0.9374999999999125,false,945.410893150685
2283,Ironing board textiles,50860,50860,1.0,0.9998779296874001,false,23811.678493150685
2288,Bed textile,12367,12367,1.0,0.5,false,73481.31490958904
2291,Mugs and cups,29430,29430,1.0,0.5,false,985739.3738082193
2330,Store kitchen,3359,3359,1.0,0.74999999999995,false,838.9172602739726
2336,Vacuuming,12394,12394,1.0,0.5,false,181940.77054246576
2337,Light bulbs,4048,4048,1.0,0.74999999999995,false,834.0756821917809
2342,Drink & food To Go,19763,19763,1.0,0.9687499999999063,false,52939.63898630137
2344,"Cloths, mops, sponges and brush",46435,41088,0.8848497900290729,0.9999999403952553,false,16416.5024
2345,Kitchen tools,8390,8390,1.0,0.9960937499999007,false,5386.8934794520555
2350,Baskets,11259,11259,1.0,0.874999999999925,false,2430.22701369863
2353,Cleaning products,12814,12814,1.0,0.9960937499999007,false,3472.966454794521
2354,Cleaning products,6489,6489,1.0,0.9990234374999001,false,1640.6333150684932
2355,Suitcases,367,367,1.0,0.874999999999925,false,3030.64495890411
